POSTCODE,LON,LAT
73251,-47.8356333,-15.6791565
73252,-47.83705505,-15.68423665
73255,-47.75235995,-15.7465061
73270,-47.7607167,-15.6532842
73271,-47.7629661,-15.65135065
73310,-47.6522396,-15.6249652
73320,-47.6554806,-15.6279539
73330,-47.65531205,-15.61439195
73340,-47.6448198,-15.6105958
73342,-47.65886935,-15.6034735
73350,-47.64328815,-15.613784249999998
73355,-47.6422605,-15.6126245
73356,-47.6421806,-15.6184042
73357,-47.6386872,-15.6179686
73358,-47.6423746,-15.617461
73360,-47.6438761,-15.62315
73365,-47.66011765,-15.6392765
73366,-47.6526402,-15.6402288
73367,-47.6515104,-15.6472546
73368,-47.6499083,-15.63323015
73369,-47.64910675,-15.6442258
73370,-47.64789305,-15.6723577
73375,-47.9072967,-15.3001233
73376,-47.658189,-15.6664569
73380,-47.6801605,-15.60181905
73381,-47.654832850000005,-15.682959
73384,-49.3578445,-16.6995675
73391,-47.6732848,-15.6344947
73393,-49.377845,-16.7311756
73401,-47.6774151,-15.6191776
73402,-47.6898124,-15.6159084
73403,-47.68113065,-15.6035065
73410,-49.1670284,-25.3514385
73473,-49.326892,-16.6306879
73484,-49.3505145,-16.6997586
73552,-47.5984566,-15.452538
73593,-49.3004714,-16.620555
73633,-49.2373839,-16.6682454
73680,-49.2108258,-16.6131636
73693,-61.449885,-11.4320635
73700,-48.2712598,-15.253101
73703,-49.2126314,-16.6650787
73730,-48.1658024,-15.0568317
73735,-47.5945558,-15.4857625
73740,-48.0743927,-14.1484137
73745,-48.1949336,-15.6577841
73750,-47.600149,-15.4425425
73751,-47.589723,-15.4512967
73752,-47.5863707,-15.4443858
73753,-47.61547,-15.4600825
73754,-47.6075585,-15.4708415
73755,-47.59911,-15.486143
73756,-47.5991424,-15.471123
73760,-47.5181403,-14.7003359
73770,-47.5194318,-14.13986635
73780,-47.782112,-14.9687052
73790,-47.4589263,-13.7900159
73795,-47.2621246,-13.7755126
73800,-47.2822883,-15.3015783
73801,-47.3372281,-15.5402219
73802,-47.337969,-15.557602
73803,-47.3440851,-15.5442775
73804,-47.3579609,-15.548648
73805,-47.3383859,-15.5378135
73807,-47.3307505,-15.5435535
73808,-47.3134624,-15.530802
73809,-47.3058045,-15.5275555
73810,-47.334357,-15.562435
73813,-47.3316579,-15.5494625
73814,-47.313475,-15.556877
73815,-47.2971596,-15.5596535
73817,-47.1029081,-15.4934116
73818,-47.1568684,-15.2147653
73819,-47.1897097,-15.0888994
73820,-46.8884226,-13.7424949
73825,-47.0549752,-15.0372851
73827,-47.330557,-15.5404605
73830,-46.8870347,-13.2594207
73840,-46.7694367,-13.0360069
73843,-65.1274367,-9.9445117
73850,-47.6091882,-16.7667536
73860,-46.3257962,-13.4108678
73865,-46.3984185,-13.2897589
73870,-46.9310716,-15.806074
73881,-47.335823,-15.5607113
73890,-47.0347398,-14.4579467
73900,-46.3639664,-14.0885652
73901,-47.3324395,-15.5239079
73908,-61.9192746,-10.8788735
73910,-46.4782174,-13.9373319
73913,-61.912638,-10.895307
73920,-46.6343035,-14.1011374
73930,-46.4834422,-14.4710603
73950,-46.5053395,-14.4839669
73970,-46.1122472,-14.4923014
73975,-46.4270335,-14.4551833
73980,-46.17615665,-14.55993895
73990,-46.2578233,-14.79294425
74000,-49.2660751,-16.6824952
74001,-49.3784359,-16.7106824
74003,-49.2555776,-16.6800295
74005,-49.257810250000006,-16.676817200000002
74010,-49.2569865,-16.6780866
74013,-49.25695345,-16.67861615
74015,-49.2586824,-16.6784836
74020,-49.2532499,-16.6707279
74023,-49.2571902,-16.6748463
74025,-49.260938,-16.6710718
74027,-42.7861606,-5.1473421
74030,-49.2508569,-16.6788695
74040,-49.2515843,-16.6730268
74043,-49.2632086,-16.6764274
74044,-49.3261938,-16.7945783
74045,-49.2622258,-16.6646082
74050,-49.2596953,-16.6695676
74055,-49.2571699,-16.663859
74060,-49.3305145,-16.8220285
74063,-49.2645058,-16.6593532
74064,-48.9680075,-16.288668
74068,-49.2750922,-16.8221648
74069,-49.2727904,-16.5931045
74070,-49.2698266,-16.6667857
74074,-48.9207679,-16.2892975
74075,-49.2692569,-16.678018
74080,-49.2586767,-16.6849632
74082,-49.2466789,-16.7143052
74083,-49.2553917,-16.6823813
74085,-49.2469442,-16.6931928
74091,-48.901788,-16.315505
74093,-49.2520391,-16.6951806
74095,-48.9173335,-16.336013
74100,-49.1971175,-16.6456078
74110,-49.2696858,-16.678309
74113,-48.9480606,-16.327229
74114,-48.9405445,-16.3434225
74115,-49.2654341,-16.6819022
74120,-49.2685583,-16.6817736
74123,-48.9552669,-16.3425861
74124,-48.9638822,-16.3595045
74125,-49.2747462,-16.6828628
74126,-48.9617078,-16.3665865
74130,-49.2626416,-16.6843647
74134,-48.9842515,-16.3581245
74135,-48.979066,-16.3854501
74140,-49.2703127,-16.6889767
74150,-49.2694726,-16.6949484
74160,-49.264254,-16.6996341
74170,-49.2638597,-16.6921079
74174,-49.2616058,-16.6998715
74175,-49.2600789,-16.704269
74180,-49.259222,-16.7073739
74200,-49.2818244,-16.6910206
74210,-49.2755034,-16.6990774
74215,-49.2839862,-16.6885517
74220,-49.2669922,-16.711607
74223,-49.2640318,-16.7092874
74225,-49.2953672,-16.7100745
74229,-49.2753894,-16.7127492
74230,-49.2702866,-16.7133036
74235,-49.2745097,-16.7222142
74250,-49.2832511,-16.717951
74252,-49.287774,-16.6726044
74255,-49.2845008,-16.6943219
74265,-49.2899537,-16.6976941
74270,-49.28517705,-16.6998157
74275,-49.2823135,-16.7201437
74280,-49.2734418,-16.7221447
74285,-49.2782868,-16.7126555
74290,-49.2811054,-16.703564
74298,-49.2759383,-16.7096883
74300,-49.3014958,-16.7012966
74303,-49.302194,-16.7019393
74305,-49.297831,-16.695726
74307,-49.3079034,-16.7048681
74310,-49.2994799,-16.7048432
74313,-49.3071943,-16.7078257
74315,-49.3123233,-16.6969459
74320,-49.3123402,-16.6968199
74323,-49.3188451,-16.69259045
74325,-49.3126438,-16.7108927
74330,-49.3074148,-16.7239056
74333,-49.3027283,-16.7117013
74334,-49.3071023,-16.7248241
74335,-49.3014865,-16.7220407
74336,-49.3324972,-16.7122871
74337,-49.3221622,-16.7082444
74340,-49.3058831,-16.7256152
74343,-49.3056784,-16.7336579
74345,-49.2692209,-16.7878776
74346,-49.3740725,-16.7475541
74348,-49.3589413,-16.703677
74350,-49.3678032,-16.7695511
74351,-49.313537,-16.7254215
74353,-49.3260706,-16.7362658
74354,-49.3515309,-16.7633364
74355,-49.3608161,-16.773354
74356,-49.3726128,-16.7809388
74357,-49.3552691,-16.77135205
74360,-49.3114744,-16.7334478
74363,-49.3243664,-16.7246979
74364,-49.3168978,-16.7239828
74365,-49.3151682,-16.7173597
74366,-49.32231875,-16.71579395
74367,-49.3282547,-16.7091196
74369,-49.3499401,-16.7408751
74370,-49.3416382,-16.7366195
74371,-49.3529081,-16.7397482
74372,-49.364147,-16.7468427
74373,-49.3217601,-16.70629735
74375,-49.3238955,-16.6919453
74376,-49.34221635,-16.69757815
74379,-49.3703828,-16.7496248
74385,-49.3636223,-16.7196696
74390,-49.3727347,-16.7243166
74391,-49.3722592,-16.7151351
74393,-49.3748091,-16.7278074
74394,-49.3788677,-16.7296934
74395,-49.3769389,-16.7537131
74400,-49.3015339,-16.6594688
74403,-49.3012998,-16.6779666
74405,-49.2976561,-16.6842903
74410,-49.2979765,-16.6822724
74413,-49.3006789,-16.6883996
74415,-49.315551,-16.69003075
74420,-49.3175386,-16.6781683
74423,-49.310007,-16.6812076
74425,-49.3072433,-16.677781
74430,-49.303529,-16.67193175
74433,-49.313846,-16.6665193
74434,-49.3052084,-16.7402803
74435,-49.3081035,-16.6629628
74440,-49.30714535,-16.657591099999998
74444,-49.3137293,-16.656891
74445,-49.3133983,-16.6537996
74446,-49.3406347,-16.6536127
74447,-49.310269,-16.6495497
74448,-49.3691413,-16.6944701
74450,-49.3242416,-16.6545225
74453,-49.3326301,-16.662448
74455,-49.3345852,-16.6749401
74460,-49.3526818,-16.6601207
74461,-49.3611835,-16.6651639
74463,-49.3332606,-16.6428999
74464,-49.3580931,-16.6582659
74465,-49.3159538,-16.6406118
74466,-49.3344378,-16.6430861
74470,-49.3561593,-16.6275197
74471,-49.3573086,-16.6311668
74472,-43.0380085,-22.7924747
74473,-49.3190579,-16.6109486
74474,-49.3378191,-16.6280348
74475,-49.3455502,-16.6140133
74476,-49.3469143,-16.6110513
74477,-49.3497265,-16.5993632
74478,-49.3491205,-16.6161758
74480,-49.3426252,-16.6093763
74481,-49.3294528,-16.5961309
74482,-49.3655951,-16.6003267
74483,-49.3756711,-16.6927982
74484,-49.3659048,-16.7019835
74485,-49.334038,-16.6845912
74486,-49.3326952,-16.679685
74487,-49.38009705,-16.70988705
74488,-49.3822346,-16.654501
74490,-49.4020677,-16.701441
74491,-49.3936022,-16.678737
74492,-49.3459825,-16.6821269
74493,-49.386341,-16.6647831
74494,-49.3930892,-16.6801156
74495,-49.3862945,-16.6796747
74496,-49.3853693,-16.6509681
74499,-49.411637,-16.6887471
74500,-49.2366285,-18.414151
74502,-49.2922535,-16.6655826
74503,-49.2928108,-16.6724394
74505,-49.2874938,-16.6702378
74510,-49.2896681,-16.670123
74513,-49.2907325,-16.6729969
74515,-49.2951756,-16.6670312
74520,-49.2960273,-16.6655624
74523,-49.2848688,-16.6740267
74525,-49.2872472,-16.6742063
74530,-49.2862856,-16.6784394
74533,-49.2886475,-16.68268
74535,-49.28618435,-16.6759036
74536,-49.3795546,-16.7983543
74537,-49.2902449,-16.6369708
74543,-49.2729075,-16.6666897
74545,-49.2385062,-16.6665526
74550,-49.2822144,-16.6690694
74553,-49.278242,-16.6609519
74554,-49.274128,-16.6504752
74555,-49.2893483,-16.6629477
74559,-49.3003065,-16.6121976
74560,-49.2712537,-16.6593421
74563,-49.269456,-16.6469953
74565,-49.2779561,-16.6401367
74567,-49.2784284,-16.6350139
74573,-49.2917086,-16.6367137
74574,-49.2766357,-16.6466362
74575,-49.279558,-16.6425371
74580,-49.2907259,-16.6509923
74583,-49.2968961,-16.6363377
74584,-49.2938467,-16.6380328
74585,-49.2754655,-16.6433715
74590,-49.3023828,-16.6145164
74591,-49.2903094,-16.6155967
74593,-49.2866833,-16.620783
74594,-49.311477,-16.6304347
74595,-49.3024714,-16.62556
74600,-49.2357043,-16.6821262
74603,-49.2415338,-16.6861602
74605,-49.2473664,-16.6778787
74610,-49.23759335,-16.6709549
74611,-49.231595,-16.6762781
74613,-49.2301616,-16.6761744
74615,-49.2278138,-16.6734384
74620,-49.2250071,-16.6601252
74630,-49.235138,-16.6605776
74632,-49.2338164,-16.6712227
74633,-49.229073,-16.6663833
74635,-49.2361136,-16.6696321
74636,-49.2411093,-16.6636834
74640,-49.2364659,-16.6658564
74643,-49.2398858,-16.6713702
74645,-49.2343998,-16.6710004
74650,-49.2476316,-16.6549538
74653,-49.2533023,-16.6590957
74655,-49.251485,-16.6524756
74660,-49.2576971,-16.6481703
74663,-49.2509397,-16.63351195
74665,-49.25290555,-16.6359606
74670,-49.2390135,-16.6423447
74672,-49.2356604,-16.6323591
74673,-49.2347834,-16.6502537
74674,-49.2287963,-16.6372538
74675,-49.2125368,-16.6247486
74679,-49.1793658,-16.6552698
74680,-49.2102897,-16.6126622
74681,-49.1912287,-16.6219818
74683,-49.2301897,-16.6099764
74684,-49.21556495,-16.60171
74685,-49.2552657,-16.6170847
74686,-49.25606665,-16.5575125
74689,-49.2154562,-16.6139927
74690,-49.2593718,-16.5939457
74691,-49.2965495,-16.5599391
74692,-49.25425315,-16.59493745
74694,-49.2551317,-16.51772
74695,-49.3762909,-16.8134089
74700,-49.1783771,-16.6587931
74701,-47.9529016,-18.1725716
74702,-47.9504487,-18.1650764
74703,-49.2065506,-16.660188
74705,-49.2186568,-16.6752549
74709,-47.9517359,-18.1843717
74710,-49.2110007,-16.6745438
74712,-47.9735107,-18.1628979
74713,-49.2276507,-16.6766359
74715,-49.2276195,-16.6936701
74720,-49.2228976,-16.6891646
74723,-49.2207128,-16.6929949
74730,-49.2109977,-16.696416
74731,-49.1873937,-16.6512547
74732,-42.9668388,-22.833734
74735,-49.2062837,-16.6827197
74740,-49.2009905,-16.6945837
74743,-49.2033278,-16.6779257
74745,-49.3166397,-16.5878465
74748,-49.255371,-16.7218371
74750,-49.2219855,-16.6747556
74765,-49.1908585,-16.6665098
74766,-49.1842073,-16.6671352
74767,-49.1933305,-16.6670385
74769,-49.1784385,-16.6554394
74770,-49.1918491,-16.6657459
74774,-49.3273362,-16.6198486
74775,-49.2101252,-16.6512638
74779,-49.1867736,-16.6557433
74780,-49.1939272,-16.6512136
74781,-49.1992942,-16.655300349999997
74783,-49.1745274,-16.6515423
74785,-49.1873628,-16.6385869
74786,-49.1833063,-16.6540835
74789,-49.2349945,-16.844376
74795,-49.2218403,-16.6753597
74800,-49.2494889,-16.7299245
74804,-51.7326989,-17.857937
74805,-49.2311381,-16.7036011
74810,-49.2429351,-16.6991851
74815,-49.2322403,-16.7195001
74817,-49.243823,-16.71348855
74820,-49.246411,-16.7040603
74822,-49.2186096,-16.740878
74823,-49.2514921,-16.714396
74825,-49.2494708,-16.7154958
74830,-49.2664231,-16.7289728
74835,-49.2682825,-16.7279569
74840,-49.2799209,-16.7381257
74843,-49.2868446,-16.7430965
74845,-49.2431435,-16.7237811
74850,-49.2389571,-16.7259691
74853,-49.2486128,-16.729412
74854,-49.2852605,-16.789222
74855,-49.2260869,-16.7200376
74858,-49.3197935,-16.8033375
74860,-49.2215533,-16.735843600000003
74863,-49.2292844,-16.7356571
74865,-49.2129774,-16.7279891
74870,-49.2249076,-16.7274205
74875,-49.2513075,-16.8418186
74883,-49.2045113,-16.7072969
74884,-49.2255039,-16.6967671
74885,-49.193409,-16.7326987
74886,-49.3827122,-16.6514187
74888,-49.1841077,-16.7141994
74890,-49.1999429,-16.749294
74891,-49.1907733,-16.7462132
74892,-49.2419903,-16.8011269
74893,-49.1889468,-16.7381533
74900,-49.273023,-16.789431
74904,-50.9209256,-17.774079
74905,-49.2583174,-16.731577
74910,-48.291833,-15.7368045
74911,-49.249123,-16.7351559
74912,-49.2407825,-16.735183
74913,-49.2565585,-16.760405
74914,-49.2663735,-16.755781
74915,-49.2775967,-16.7436664
74916,-49.2859024,-16.7505537
74917,-49.2740055,-16.759627
74919,-49.25615,-16.77355125
74920,-49.2801444,-16.7685455
74921,-49.207279,-16.7538095
74922,-49.2161425,-16.7530415
74923,-49.2377119,-16.766682
74926,-49.2095655,-16.755912
74927,-49.2049015,-16.752234
74929,-49.2847389,-16.7669285
74930,-49.336065,-16.770625
74932,-49.3416546,-16.7658937
74933,-49.30541255,-16.759656749999998
74934,-49.32050445,-16.763185749999998
74935,-49.2934331,-16.7515931
74936,-49.286907,-16.7621405
74937,-49.28990795,-16.7743138
74938,-49.2851628,-16.7579419
74940,-49.29839135,-16.7916925
74942,-49.3110801,-16.782099
74943,-49.3299635,-16.775448
74944,-49.3190516,-16.7922375
74945,-49.3361668,-16.7926648
74946,-49.3491794,-16.7904225
74947,-49.34738805,-16.797365749999997
74948,-49.3475625,-16.80668275
74950,-49.2873615,-16.7836995
74951,-49.2919992,-16.6160646
74952,-49.2793895,-16.776875
74953,-49.291247,-16.7841695
74954,-49.2747922,-16.7875413
74955,-49.2838515,-16.8023665
74956,-49.2989614,-16.7980315
74957,-49.3078385,-16.7998964
74958,-49.3121071,-16.7958545
74959,-49.3171385,-16.803873
74960,-49.34052605,-16.8140556
74961,-49.3198745,-16.80842
74962,-49.336396,-16.824929
74963,-49.342658,-16.8131125
74964,-49.3735586,-16.8403565
74965,-49.3670414,-16.8346415
74966,-49.2951131,-16.8127277
74967,-49.3000279,-16.810786
74968,-49.2741675,-16.8223676
74969,-49.2821451,-16.8194372
74970,-49.2844754,-16.8285775
74971,-49.2784515,-16.8266765
74973,-49.2583925,-16.8234865
74974,-49.2860081,-16.8333896
74975,-49.2462286,-16.8379245
74976,-49.1827017,-16.796185
74979,-49.2789769,-16.829716
74980,-49.230838,-16.8252728
74981,-49.24350325,-16.817498
74982,-49.2490519,-16.806172
74983,-49.2751342,-16.7724739
74984,-49.2401176,-16.7894965
74985,-49.2617919,-16.8040523
74986,-49.234432850000005,-16.8138
74987,-49.2457801,-16.822176
74988,-49.2279775,-16.837692
74989,-49.2947959,-16.8097213
74990,-49.2258269,-16.84926545
74993,-49.22321855,-16.8131454
74999,-49.2156851,-16.8107259
75000,-48.9542668,-16.304566
75001,-48.9142309,-16.336246
75004,-48.9543221,-16.2961305
75007,-48.955025,-16.2944905
75010,-47.9331307,-18.199508
75020,-48.9524319,-16.3229361
75023,-48.9616639,-16.3328505
75024,-48.962543,-16.328416
75025,-48.9621532,-16.328918
75026,-48.9577835,-16.3263215
75030,-49.2898897,-16.6768619
75033,-48.9470605,-16.307771
75034,-48.9802525,-16.3549825
75040,-48.9668629,-16.2947305
75043,-48.9611917,-16.3243389
75044,-48.9676469,-16.3204945
75045,-48.962929,-16.314668
75050,-48.9740681,-16.3027395
75053,-48.9901275,-16.278598
75054,-48.9961104,-16.2795682
75057,-48.9981659,-16.276059
75060,-48.9558554,-16.2967874
75062,-48.9602191,-16.2957248
75063,-48.9600306,-16.292169
75064,-48.9764165,-16.288695
75065,-48.9753985,-16.2898075
75066,-48.9729942,-16.2746163
75070,-48.9537104,-16.2946165
75071,-48.9407391,-16.28625
75072,-48.9392197,-16.2821037
75073,-48.9370356,-16.2729375
75074,-48.9269668,-16.2833855
75075,-48.9412609,-16.3038695
75076,-48.9276027,-16.3057422
75078,-48.9334216,-16.2375521
75080,-48.9498846,-16.319349
75083,-48.9468049,-16.312393
75084,-48.9406498,-16.3153283
75085,-48.9216629,-16.280806
75090,-48.9071574,-16.312095
75091,-48.9042774,-16.3173555
75093,-48.9143871,-16.318526
75094,-48.9259705,-16.3394347
75095,-48.922891,-16.3421146
75096,-48.9232625,-16.334957
75097,-48.9202056,-16.3223065
75100,-48.9386295,-16.358493
75101,-48.8997349,-16.3397581
75102,-48.8976083,-16.3491147
75103,-48.9111243,-16.3335644
75104,-48.9151825,-16.3569545
75105,-48.9404335,-16.3652095
75106,-48.9451684,-16.3640656
75110,-48.9448968,-16.3384578
75113,-48.9427205,-16.323658
75114,-48.9344296,-16.348831
75115,-48.9419692,-16.350576
75120,-48.9634735,-16.3421625
75123,-48.95713595,-16.34049915
75124,-48.97305395,-16.3510685
75125,-48.9532916,-16.355722
75126,-48.9608635,-16.3687725
75130,-48.968402,-16.368461
75131,-48.966964,-16.366713
75132,-48.9785217,-16.41374085
75133,-48.9036825,-16.4084755
75134,-48.9860866,-16.3597335
75135,-48.980869,-16.379423
75136,-48.9859892,-16.37745
75139,-48.9636281,-16.363144
75140,-48.970426,-16.332282
75141,-48.9628316,-16.361511
75143,-48.97362025,-16.3368955
75144,-48.9793345,-16.327805
75145,-48.9745041,-16.346615
75151,-49.1163374,-16.376682
75152,-49.032207,-16.1899033
75154,-49.078757,-16.1828532
75155,-47.92182665,-16.40853415
75157,-48.832831,-16.2712113
75160,-49.0911949,-16.2944494
75165,-49.1960306,-16.2206144
75170,-49.0207569,-16.506239
75175,-49.0949219,-16.4823075
75180,-48.6094167,-16.6639721
75184,-48.6481811,-16.431775
75185,-48.6640047,-17.0554424
75190,-48.7506686,-16.61823615
75195,-48.9658253,-16.6186975
75200,-48.2786452,-17.3010369
75203,-48.9068458,-16.3539811
75210,-48.4260879,-17.3258407
75220,-48.5387717,-17.3170162
75224,-48.963917,-16.332254
75225,-48.9623675,-16.3310225
75230,-48.70760005,-17.198023
75234,-48.9799421,-16.3560753
75240,-48.95250345,-16.969548
75245,-49.0000758,-16.7157201
75250,-49.115882,-16.6931525
75260,-48.5111372,-16.7480437
75264,-48.9690025,-16.280336
75280,-48.296692,-17.031623
75283,-48.9481981,-16.308008
75313,-48.9819992,-16.3746699
75330,-48.9654326,-16.3426295
75333,-49.2379254,-18.403907
75340,-49.2290447,-16.9655151
75343,-49.296069,-16.7406465
75345,-49.436441,-16.7621868
75350,-49.53628125,-16.835293200000002
75351,-48.9792339,-16.3995535
75355,-49.6325063,-17.046997
75360,-49.4419567,-16.912916
75363,-49.320202,-16.7200869
75365,-49.3162564,-16.7200967
75370,-49.4186357,-16.510309
75375,-49.3110145,-16.4879742
75380,-49.4838076,-16.642732
75385,-49.693960700000005,-16.7658158
75390,-49.6975153,-16.5778045
75395,-49.7579382,-16.46766
75400,-49.4948461,-16.3668905
75410,-49.679157,-16.3599966
75420,-49.3649572,-16.254593
75430,-49.4942767,-16.4475701
75440,-49.387013,-16.4308693
75450,-49.6062366,-16.2044831
75455,-49.4929075,-16.0846069
75460,-49.2234583,-16.4026616
75470,-49.3192971,-16.3718716
75475,-49.3468254,-16.617244
75480,-49.3354636,-16.1013583
75490,-49.2623082,-15.9331188
75495,-49.375009250000005,-15.9552389
75500,-49.22338,-18.4145965
75502,-49.2131491,-18.4135215
75503,-49.2655383,-18.4123167
75509,-49.221178,-18.410644
75510,-49.2202663,-18.4083405
75511,-47.9241567,-16.408675
75513,-49.2166051,-18.39997
75515,-49.2125425,-18.3979435
75516,-49.2088306,-18.403986
75520,-49.199312,-18.39937
75522,-49.1981865,-18.4039258
75523,-49.2151126,-18.4146425
75524,-49.2136849,-18.4346465
75526,-49.22512,-18.4246165
75528,-49.2401065,-18.4006654
75530,-49.2514961,-18.414248
75532,-49.2287296,-18.4166915
75533,-49.2388245,-18.4131493
75534,-49.2469891,-18.4144036
75535,-49.2685516,-18.4108305
75536,-49.28392065,-18.39215275
75538,-49.2342993,-18.4168593
75541,-47.92281,-16.4081133
75548,-47.9209233,-16.4073883
75550,-49.9927241,-18.4881958
75551,-49.2182806,-18.382636
75552,-49.2308606,-18.4285205
75555,-49.8052205,-17.7338657
75560,-49.4787447,-18.493375
75570,-49.7343512,-18.2160837
75575,-49.2081986,-18.4009395
75580,-49.3546354,-18.183934
75600,-49.369912,-18.0147055
75603,-50.1647829,-17.8126373
75610,-49.6266001,-17.8053598
75615,-49.4790773,-17.7259158
75620,-49.4503728,-17.5143804
75630,-49.4970721,-17.2970364
75635,-49.377049,-17.2873751
75640,-49.0258065,-17.3032813
75645,-49.2442027,-17.2545204
75650,-49.1106511,-17.7339172
75651,-47.9287683,-16.4083933
75660,-49.0410567,-18.1364887
75665,-48.7643912,-18.074823
75670,-48.6452843,-17.9801451
75675,-49.2201604,-16.6165663
75680,-48.5630346,-18.1422389
75683,-49.2100948,-16.6132991
75690,-48.6218352,-17.7440985
75695,-48.7570798,-17.780694150000002
75700,-47.6086267,-18.0012325
75701,-47.9162817,-18.248995
75702,-47.9519869,-18.161074
75703,-47.9442258,-18.1649143
75704,-47.9366146,-18.1621145
75705,-47.9320479,-18.1546074
75706,-47.9291057,-18.1579699
75707,-47.9311671,-18.1729409
75708,-47.9363769,-18.18338
75709,-47.9410957,-18.1793469
75710,-47.9396156,-18.1881369
75711,-47.9699389,-18.1616875
75712,-47.7805183,-18.0033233
75714,-47.4631606,-17.947803999999998
75715,-47.8328738,-18.2322217
75717,-47.9465973,-18.154801
75720,-47.7820482,-18.3565363
75730,-47.5620193,-18.1535031
75740,-48.0882849,-18.1359218
75750,-48.2558557,-18.059632
75760,-48.1498023,-18.2658661
75770,-48.2196725,-18.3372175
75771,-47.9542277,-18.1672472
75780,-48.1591225,-17.7166952
75790,-48.2032734,-17.4584754
75795,-47.777565,-17.6364484
75797,-47.9328583,-18.1714761
75798,-47.9479571,-18.185054
75799,-47.9481621,-18.1800986
75800,-51.7174217,-17.8713465
75801,-51.7150136,-17.90326
75802,-51.73204375,-17.90523025
75803,-51.7380491,-17.9041735
75804,-51.7320416,-17.8895225
75805,-51.7244434,-17.874306
75806,-51.723101,-17.8711415
75807,-51.7129819,-17.897669
75810,-51.343364,-18.7668727
75813,-51.1355835,-18.5652899
75814,-63.8057421,-8.7801936
75815,-51.5469208,-19.0665379
75819,-51.3972844,-19.184345
75820,-51.95891965,-18.3072548
75823,-52.0646599,-17.526905
75825,-51.9258963,-18.9605942
75827,-51.1509992,-18.2959678
75828,-52.667684,-18.3968121
75830,-52.5520195,-17.566813
75835,-52.6793073,-17.355917050000002
75840,-53.20053485,-17.3243113
75843,-49.2908745,-16.7349513
75845,-51.5297186,-16.743732299999998
75848,-66.5521817,-9.76292
75850,-51.8119671,-16.9548742
75855,-52.3166457,-16.7224253
75860,-50.450114,-18.453136
75865,-50.1360924,-18.4421965
75870,-50.9467727,-18.7555328
75880,-50.6532843,-18.9083417
75890,-50.547268,-18.9981153
75893,-49.2042938,-16.745952
75900,-50.9289035,-17.7847605
75901,-50.9377325,-17.8003185
75902,-50.9414297,-17.7877005
75903,-50.92773725,-17.77245725
75904,-50.921608,-17.7778105
75905,-50.8953051,-17.797286
75906,-50.9154725,-17.799116
75907,-50.92662635,-17.828601499999998
75908,-50.9506936,-17.7993946
75909,-50.9548874,-17.794737
75910,-50.9100716,-17.771181
75911,-50.9026225,-17.767866
75912,-50.9329683,-17.8147074
75913,-50.9475447,-17.8177674
75914,-50.5036169,-18.0731578
75915,-51.1778337,-17.446992
75919,-50.9237834,-17.756121
75920,-50.5974892,-17.81337
75925,-50.2221818,-18.089033
75930,-50.3380868,-17.9744208
75935,-50.6351489,-17.5586648
75940,-49.9257004,-17.3411736
75945,-49.6646751,-17.4243196
75950,-50.1473627,-17.042919400000002
75951,-49.2866461,-16.6159758
75955,-49.9907953,-17.1433509
75958,-49.3149319,-16.7945485
75960,-50.3750678,-17.3956401
75966,-49.3002991,-16.8199364
75969,-49.294755,-16.8372555
75970,-50.3052628,-17.8511578
75980,-50.442528,-16.9543258
75985,-50.4068101,-16.8157316
75990,-50.1653291,-16.79489795
75996,-50.9195016,-17.800923
75997,-50.9405,-17.807767
76000,-63.8921573,-8.79699
76062,-61.4633958,-11.4300081
76063,-51.1961544,-23.3146836
76081,-63.9013401,-8.7649205
76092,-61.4613485,-11.429345
76098,-61.9123545,-10.872558
76100,-50.3756181,-16.5162465
76105,-50.3040198,-16.5818856
76110,-50.1345677,-16.6088599
76120,-50.4656986,-16.6800611
76125,-50.6460115,-16.6683923
76130,-50.828495,-16.607026949999998
76135,-50.7371618,-16.5432429
76140,-51.095739,-16.6193569
76145,-50.5517983,-16.2984799
76150,-50.2086875,-16.1252005
76152,-50.4327799,-16.1809154
76155,-50.1685889,-16.4160122
76160,-50.3107633,-16.2042999
76165,-49.9835173,-16.2548208
76170,-49.9593513,-16.4605475
76180,-49.8826802,-16.5845443
76190,-49.9251135,-16.8094305
76195,-49.7723334,-16.9747224
76200,-51.1161165,-16.4385115
76205,-50.9040597,-16.3167878
76210,-50.9538976,-16.1837388
76220,-50.7810908,-16.1799285
76230,-51.8201176,-16.4334974
76235,-51.5602311,-16.3844629
76240,-52.2412751,-15.9028724
76245,-52.1724187,-16.2022412
76250,-52.5150883,-16.36920165
76255,-51.3995101,-16.0035126
76260,-51.259114,-16.2357418
76265,-51.1031386,-15.7701271
76270,-50.8694536,-15.8692423
76280,-51.168558,-15.2452389
76285,-50.7104604,-16.03538825
76289,-63.8411434,-8.7697095
76290,-50.6130377,-15.8212279
76300,-49.6044357,-15.308745
76304,-49.6702073,-15.1702774
76305,-49.5724182,-15.1469287
76308,-52.3715708,-24.0228172
76310,-49.5782181,-15.3161152
76315,-49.5083117,-15.4494748
76320,-49.4225897,-15.3054279
76330,-49.3319169,-15.750239
76335,-49.6802383,-15.507682
76340,-49.7069524,-15.3569727
76343,-49.8190918,-15.3510324
76345,-49.8956702,-15.0252506
76350,-49.8046372,-15.1645041
76355,-50.0566424,-15.3173625
76360,-49.5530176,-14.9569402
76365,-49.3332712,-14.8619048
